Device Id	Device Name	Probe Sensor in Fahrenheit	Probe Sensor Alert	Device Sensor in Fahrenheit	Device Sensor Alert	Device Sensor Humidity	Device Sensor Humidity Alert	Timestamp Record
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	48%	No	24/12/2014 09:15:24
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	43%	No	24/12/2014 09:09:45
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.3	No	41%	No	24/12/2014 09:09:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	49.1	No	90%	No	24/12/2014 08:52:23
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	48%	No	24/12/2014 08:45:24
000104203903E300	1 Downstairs Thermostat	n/a	No	70.3	No	43%	No	24/12/2014 08:39:42
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	41%	No	24/12/2014 08:39:36
00011ED95A401B5B	5 Outside Back West Door	n/a	No	48.2	No	89%	No	24/12/2014 08:22:22
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	48%	No	24/12/2014 08:15:24
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	42%	No	24/12/2014 08:09:41
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	41%	No	24/12/2014 08:09:36
00011ED95A401B5B	5 Outside Back West Door	n/a	No	47.7	No	89%	No	24/12/2014 07:52:23
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	48%	No	24/12/2014 07:45:24
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	42%	No	24/12/2014 07:39:38
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	41%	No	24/12/2014 07:39:36
00011ED95A401B5B	5 Outside Back West Door	n/a	No	47.5	No	89%	No	24/12/2014 07:22:23
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	48%	No	24/12/2014 07:15:24
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	41%	No	24/12/2014 07:09:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	42%	No	24/12/2014 07:09:31
00011ED95A401B5B	5 Outside Back West Door	n/a	No	47.5	No	89%	No	24/12/2014 06:52:23
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	47%	No	24/12/2014 06:45:23
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.1	No	41%	No	24/12/2014 06:39:36
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	42%	No	24/12/2014 06:39:31
00011ED95A401B5B	5 Outside Back West Door	n/a	No	47	No	90%	No	24/12/2014 06:22:22
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.5	No	47%	No	24/12/2014 06:15:25
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	41%	No	24/12/2014 06:09:35
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	41%	No	24/12/2014 06:09:28
00011ED95A401B5B	5 Outside Back West Door	n/a	No	46.6	No	89%	No	24/12/2014 05:52:24
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.5	No	47%	No	24/12/2014 05:45:23
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.7	No	41%	No	24/12/2014 05:39:43
000104203903E300	1 Downstairs Thermostat	n/a	No	71.3	No	41%	No	24/12/2014 05:39:27
00011ED95A401B5B	5 Outside Back West Door	n/a	No	46.4	No	89%	No	24/12/2014 05:22:22
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.3	No	47%	No	24/12/2014 05:15:24
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.1	No	41%	No	24/12/2014 05:09:35
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	41%	No	24/12/2014 05:09:25
00011ED95A401B5B	5 Outside Back West Door	n/a	No	46.4	No	89%	No	24/12/2014 04:52:22
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	47%	No	24/12/2014 04:45:31
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	41%	No	24/12/2014 04:39:35
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	41%	No	24/12/2014 04:39:18
00011ED95A401B5B	5 Outside Back West Door	n/a	No	46.1	No	89%	No	24/12/2014 04:22:23
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	47%	No	24/12/2014 04:15:23
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	41%	No	24/12/2014 04:09:36
000104203903E300	1 Downstairs Thermostat	n/a	No	70.9	No	41%	No	24/12/2014 04:09:20
00011ED95A401B5B	5 Outside Back West Door	n/a	No	45.9	No	89%	No	24/12/2014 03:52:24
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	47%	No	24/12/2014 03:45:24
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	41%	No	24/12/2014 03:39:36
000104203903E300	1 Downstairs Thermostat	n/a	No	70.9	No	41%	No	24/12/2014 03:39:16
00011ED95A401B5B	5 Outside Back West Door	n/a	No	45.6	No	89%	No	24/12/2014 03:22:22
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	47%	No	24/12/2014 03:15:23
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.1	No	41%	No	24/12/2014 03:09:36
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	41%	No	24/12/2014 03:09:15
00011ED95A401B5B	5 Outside Back West Door	n/a	No	45.5	No	89%	No	24/12/2014 02:52:23
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	47%	No	24/12/2014 02:45:24
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	41%	No	24/12/2014 02:39:35
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	41%	No	24/12/2014 02:39:12
00011ED95A401B5B	5 Outside Back West Door	n/a	No	45.6	No	89%	No	24/12/2014 02:22:22
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	47%	No	24/12/2014 02:15:23
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	40%	No	24/12/2014 02:09:35
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	41%	No	24/12/2014 02:09:10
00011ED95A401B5B	5 Outside Back West Door	n/a	No	45.2	No	89%	No	24/12/2014 01:52:22
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	47%	No	24/12/2014 01:45:23
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	40%	No	24/12/2014 01:39:35
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	41%	No	24/12/2014 01:39:08
00011ED95A401B5B	5 Outside Back West Door	n/a	No	45	No	89%	No	24/12/2014 01:22:22
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	47%	No	24/12/2014 01:15:23
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	40%	No	24/12/2014 01:09:35
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	41%	No	24/12/2014 01:09:06
00011ED95A401B5B	5 Outside Back West Door	n/a	No	45	No	89%	No	24/12/2014 00:52:22
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	47%	No	24/12/2014 00:45:24
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	40%	No	24/12/2014 00:39:36
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	41%	No	24/12/2014 00:39:06
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.7	No	88%	No	24/12/2014 00:22:24
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	46%	No	24/12/2014 00:15:24
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	40%	No	24/12/2014 00:09:37
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	41%	No	24/12/2014 00:09:01
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.7	No	88%	No	23/12/2014 23:52:22
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.2	No	46%	No	23/12/2014 23:45:29
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.1	No	40%	No	23/12/2014 23:39:36
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	41%	No	23/12/2014 23:38:59
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.6	No	88%	No	23/12/2014 23:22:23
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.1	No	46%	No	23/12/2014 23:15:26
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	40%	No	23/12/2014 23:09:35
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	40%	No	23/12/2014 23:08:56
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.8	No	88%	No	23/12/2014 22:52:06
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.1	No	46%	No	23/12/2014 22:45:29
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	40%	No	23/12/2014 22:39:35
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	40%	No	23/12/2014 22:38:54
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.7	No	88%	No	23/12/2014 22:22:07
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.1	No	46%	No	23/12/2014 22:15:26
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	40%	No	23/12/2014 22:09:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.6	No	87%	No	23/12/2014 21:51:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.1	No	46%	No	23/12/2014 21:45:25
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	40%	No	23/12/2014 21:39:38
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	40%	No	23/12/2014 21:39:00
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.6	No	87%	No	23/12/2014 21:22:03
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.1	No	46%	No	23/12/2014 21:15:25
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	40%	No	23/12/2014 21:09:40
000104203903E300	1 Downstairs Thermostat	n/a	No	70.3	No	40%	No	23/12/2014 21:08:54
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.6	No	87%	No	23/12/2014 20:52:05
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.1	No	46%	No	23/12/2014 20:45:26
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	40%	No	23/12/2014 20:39:38
000104203903E300	1 Downstairs Thermostat	n/a	No	70.3	No	40%	No	23/12/2014 20:38:52
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.9	No	88%	No	23/12/2014 20:21:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.1	No	46%	No	23/12/2014 20:15:27
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	39%	No	23/12/2014 20:09:37
000104203903E300	1 Downstairs Thermostat	n/a	No	70.3	No	40%	No	23/12/2014 20:08:50
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.8	No	87%	No	23/12/2014 19:52:00
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.1	No	46%	No	23/12/2014 19:45:28
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	40%	No	23/12/2014 19:39:37
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	40%	No	23/12/2014 19:38:43
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.8	No	87%	No	23/12/2014 19:21:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	46%	No	23/12/2014 19:15:25
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	39%	No	23/12/2014 19:09:37
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	40%	No	23/12/2014 19:08:43
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.7	No	87%	No	23/12/2014 18:51:58
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.1	No	46%	No	23/12/2014 18:45:25
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	40%	No	23/12/2014 18:38:41
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.4	No	87%	No	23/12/2014 18:21:58
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.1	No	46%	No	23/12/2014 18:15:25
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	39%	No	23/12/2014 18:09:37
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	40%	No	23/12/2014 18:08:36
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.3	No	87%	No	23/12/2014 17:51:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	46%	No	23/12/2014 17:45:25
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	39%	No	23/12/2014 17:39:37
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	40%	No	23/12/2014 17:38:32
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.4	No	87%	No	23/12/2014 17:21:58
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	46%	No	23/12/2014 17:15:26
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	39%	No	23/12/2014 17:09:39
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	40%	No	23/12/2014 17:08:32
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.8	No	86%	No	23/12/2014 16:51:58
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	46%	No	23/12/2014 16:45:25
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.9	No	39%	No	23/12/2014 16:39:37
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	40%	No	23/12/2014 16:38:31
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.3	No	85%	No	23/12/2014 16:21:58
00015EE21AD9638C	4 Basement - eguage	n/a	No	67.6	No	45%	No	23/12/2014 16:15:22
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	40%	No	23/12/2014 16:08:28
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	45%	No	23/12/2014 15:41:11
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	40%	No	23/12/2014 15:38:27
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	39%	No	23/12/2014 15:34:38
00011ED95A401B5B	5 Outside Back West Door	n/a	No	45	No	84%	No	23/12/2014 15:21:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	45%	No	23/12/2014 15:10:58
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	39%	No	23/12/2014 15:08:25
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	38%	No	23/12/2014 15:04:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.6	No	83%	No	23/12/2014 14:51:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	45%	No	23/12/2014 14:40:54
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	39%	No	23/12/2014 14:34:38
00011ED95A401B5B	5 Outside Back West Door	n/a	No	45.1	No	83%	No	23/12/2014 14:22:03
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	45%	No	23/12/2014 14:10:56
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	39%	No	23/12/2014 14:08:11
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	38%	No	23/12/2014 14:04:38
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.6	No	83%	No	23/12/2014 13:51:58
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	45%	No	23/12/2014 13:40:54
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	39%	No	23/12/2014 13:38:01
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.8	No	83%	No	23/12/2014 13:21:57
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	45%	No	23/12/2014 13:10:55
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	39%	No	23/12/2014 13:07:59
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	38%	No	23/12/2014 13:04:38
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.3	No	84%	No	23/12/2014 12:51:57
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	45%	No	23/12/2014 12:40:54
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	39%	No	23/12/2014 12:37:59
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	38%	No	23/12/2014 12:34:39
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.8	No	84%	No	23/12/2014 12:21:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	45%	No	23/12/2014 12:10:55
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	39%	No	23/12/2014 12:07:55
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.3	No	38%	No	23/12/2014 12:04:38
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	84%	No	23/12/2014 11:51:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	45%	No	23/12/2014 11:40:55
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	39%	No	23/12/2014 11:37:53
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	38%	No	23/12/2014 11:34:39
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	84%	No	23/12/2014 11:21:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.4	No	45%	No	23/12/2014 11:10:54
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	39%	No	23/12/2014 11:07:52
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	38%	No	23/12/2014 11:04:41
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	84%	No	23/12/2014 10:51:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	44%	No	23/12/2014 10:40:55
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	39%	No	23/12/2014 10:37:50
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	38%	No	23/12/2014 10:34:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.2	No	84%	No	23/12/2014 10:21:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	45%	No	23/12/2014 10:10:55
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	39%	No	23/12/2014 10:07:46
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.1	No	38%	No	23/12/2014 10:04:39
00011ED95A401B5B	5 Outside Back West Door	n/a	No	40.7	No	84%	No	23/12/2014 09:51:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 09:40:54
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	39%	No	23/12/2014 09:37:43
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.3	No	37%	No	23/12/2014 09:34:39
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.7	No	85%	No	23/12/2014 09:21:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 09:10:54
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	39%	No	23/12/2014 09:07:41
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.9	No	38%	No	23/12/2014 09:04:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.3	No	86%	No	23/12/2014 08:51:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 08:40:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.3	No	39%	No	23/12/2014 08:37:39
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	38%	No	23/12/2014 08:34:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.4	No	86%	No	23/12/2014 08:21:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 08:10:54
000104203903E300	1 Downstairs Thermostat	n/a	No	69.1	No	39%	No	23/12/2014 08:07:37
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.1	No	37%	No	23/12/2014 08:04:41
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.8	No	87%	No	23/12/2014 07:51:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 07:40:53
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.9	No	38%	No	23/12/2014 07:34:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.5	No	87%	No	23/12/2014 07:21:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 07:10:54
000104203903E300	1 Downstairs Thermostat	n/a	No	69	No	39%	No	23/12/2014 07:07:24
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	38%	No	23/12/2014 07:04:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.6	No	86%	No	23/12/2014 06:51:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 06:40:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.1	No	39%	No	23/12/2014 06:37:22
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	38%	No	23/12/2014 06:34:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.6	No	87%	No	23/12/2014 06:21:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	44%	No	23/12/2014 06:10:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.1	No	39%	No	23/12/2014 06:07:20
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	37%	No	23/12/2014 06:04:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.4	No	87%	No	23/12/2014 05:51:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 05:40:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.1	No	39%	No	23/12/2014 05:37:19
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	38%	No	23/12/2014 05:34:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.4	No	86%	No	23/12/2014 05:21:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 05:10:54
000104203903E300	1 Downstairs Thermostat	n/a	No	69.1	No	39%	No	23/12/2014 05:07:15
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.3	No	38%	No	23/12/2014 05:04:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.5	No	86%	No	23/12/2014 04:51:57
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 04:40:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.1	No	39%	No	23/12/2014 04:37:13
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	38%	No	23/12/2014 04:34:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.4	No	86%	No	23/12/2014 04:21:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 04:10:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.3	No	39%	No	23/12/2014 04:07:11
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	38%	No	23/12/2014 04:04:38
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.4	No	86%	No	23/12/2014 03:51:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	44%	No	23/12/2014 03:40:54
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	39%	No	23/12/2014 03:37:09
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	38%	No	23/12/2014 03:34:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.4	No	86%	No	23/12/2014 03:21:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 03:10:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	39%	No	23/12/2014 03:07:06
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	38%	No	23/12/2014 03:04:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.4	No	86%	No	23/12/2014 02:51:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	44%	No	23/12/2014 02:40:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	39%	No	23/12/2014 02:37:04
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	37%	No	23/12/2014 02:34:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.1	No	86%	No	23/12/2014 02:21:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 02:10:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	39%	No	23/12/2014 02:07:02
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	38%	No	23/12/2014 02:04:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37	No	86%	No	23/12/2014 01:51:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 01:40:55
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	38%	No	23/12/2014 01:37:00
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	38%	No	23/12/2014 01:34:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37	No	87%	No	23/12/2014 01:21:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 01:10:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	38%	No	23/12/2014 01:07:00
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	38%	No	23/12/2014 01:04:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37	No	86%	No	23/12/2014 00:51:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	44%	No	23/12/2014 00:40:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	38%	No	23/12/2014 00:36:58
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	38%	No	23/12/2014 00:34:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37	No	86%	No	23/12/2014 00:21:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	44%	No	23/12/2014 00:10:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	38%	No	23/12/2014 00:06:58
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	38%	No	23/12/2014 00:04:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.4	No	86%	No	22/12/2014 23:51:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	44%	No	22/12/2014 23:40:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	38%	No	22/12/2014 23:36:56
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	38%	No	22/12/2014 23:34:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.4	No	86%	No	22/12/2014 23:21:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	44%	No	22/12/2014 23:10:53
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	38%	No	22/12/2014 23:06:54
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	37%	No	22/12/2014 23:04:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.1	No	86%	No	22/12/2014 22:51:55
